title,id,chart,90% EX bpi,avg EX,90% EX,wr EX,max EX,diff,avg money,wr money,players,mfcs,notecount,untimed
Triple Journey -TAG EDITION-,558.0,begSP,0.0651422773,404.7844487,410.0,456.0,456.0,4.0,981722.0,1000000.0,254.0,52.0,152.0,15.0
CRAZY&hearts;LOVE,427.0,BDP,0.06498058252,703.7744255,710.0,789.0,789.0,7.0,981070.0,1000000.0,292.0,24.0,263.0,46.0
蒼が消えるとき,961.0,begSP,0.06477129353,350.2322536,356.0,396.0,396.0,3.0,982264.0,1000000.0,237.0,65.0,132.0,5.0
BROKEN MY HEART,51.0,BSP,0.06460988835,571.2681544,580.0,645.0,645.0,5.0,983514.0,1000000.0,253.0,58.0,215.0,0.0
Jam &amp; Marmalade,174.0,DDP,0.0644109118,479.5861409,483.0,537.0,537.0,8.0,985344.0,1000000.0,167.0,12.0,179.0,6.0
炉心融解,785.0,BDP,0.06422487212,574.592001,580.0,645.0,645.0,6.0,982946.0,1000000.0,310.0,32.0,215.0,21.0
激アツ☆マジヤバ☆チアガール,671.0,BSP,0.06387421952,524.3534142,531.0,591.0,591.0,6.0,982476.0,1000000.0,614.0,96.0,197.0,13.0
TIME,443.0,ESP,0.06368143015,735.7102526,742.0,825.0,825.0,9.0,983574.0,1000000.0,595.0,34.0,275.0,22.0
CONNECT-,983.0,BSP,0.06359626561,596.9347406,607.0,675.0,675.0,5.0,981997.0,1000000.0,181.0,48.0,225.0,9.0
actualization of self (weaponized),1033.0,BDP,0.06349635316,698.1060868,704.0,783.0,783.0,8.0,984817.0,1000000.0,197.0,17.0,261.0,7.0
恋の氷結おてんば湯けむりチルノ温泉,1144.0,begSP,0.06333504386,169.7285199,172.0,192.0,192.0,2.0,982334.0,1000000.0,101.0,30.0,64.0,2.0
I believe what you said,997.0,DSP,0.06333116538,598.8767337,604.0,672.0,672.0,8.0,984682.0,1000000.0,287.0,24.0,224.0,7.0
I/O,441.0,BDP,0.0631054177,376.7312728,380.0,423.0,423.0,4.0,984270.0,1000000.0,257.0,29.0,141.0,7.0
La libertad,363.0,begSP,0.06309612487,218.2714712,224.0,249.0,249.0,3.0,980474.0,1000000.0,137.0,54.0,83.0,0.0
JUST BELIEVE,1170.0,DDP,0.06300185863,759.5584697,764.0,849.0,849.0,10.0,985364.0,1000000.0,102.0,4.0,283.0,13.0
Anthurium,1054.0,BSP,0.06225048039,504.8734365,510.0,567.0,567.0,6.0,984636.0,1000000.0,236.0,34.0,189.0,5.0
paparazzi,1018.0,BDP,0.0622129379,818.0252972,823.0,915.0,915.0,8.0,985524.0,1000000.0,230.0,6.0,305.0,8.0
CRAZY&hearts;LOVE,427.0,BSP,0.0621275801,598.1138916,604.0,672.0,672.0,6.0,981480.0,1000000.0,361.0,40.0,224.0,31.0
Throw Out,1237.0,DDP,0.0615062049,976.9847012,982.0,1092.0,1092.0,10.0,985015.0,1000000.0,114.0,2.0,364.0,19.0
CURUS,156.0,begSP,0.06144573363,216.9684105,221.0,246.0,246.0,2.0,982450.0,1000000.0,142.0,49.0,82.0,0.0
共犯ヘヴンズコード,1053.0,begSP,0.06131979895,218.0864635,221.0,246.0,246.0,2.0,984021.0,1000000.0,110.0,32.0,82.0,0.0
Get Back Up!,413.0,BSP,0.06111141861,517.0122519,523.0,582.0,582.0,7.0,980355.0,1000000.0,189.0,35.0,194.0,30.0
月光蝶,221.0,BSP,0.06075020348,340.6523815,345.0,384.0,384.0,4.0,982876.0,1000000.0,128.0,32.0,128.0,7.0
Look at the Sky,1151.0,EDP,0.06074233568,836.9155826,842.0,936.0,936.0,10.0,983191.0,1000000.0,298.0,7.0,312.0,39.0
Twin Bee -Generation X-,137.0,begSP,0.06068692131,196.1964063,202.0,225.0,225.0,3.0,977626.0,1000000.0,167.0,68.0,75.0,0.0
Believe,709.0,BSP,0.06040657935,398.0427047,402.0,447.0,447.0,4.0,984104.0,1000000.0,210.0,34.0,149.0,8.0
梅雪夜,992.0,begSP,0.05987934744,381.1180092,391.0,435.0,435.0,3.0,978227.0,1000000.0,175.0,65.0,145.0,8.0
Ishtar,749.0,begSP,0.05948679177,230.5509432,234.0,261.0,261.0,3.0,981571.0,1000000.0,322.0,88.0,87.0,5.0
GHOST KINGDOM,967.0,begSP,0.05932827085,274.5687096,278.0,309.0,309.0,2.0,982523.0,1000000.0,192.0,48.0,103.0,9.0
Sweet Sweet &hearts; Magic,92.0,BSP,0.05921307804,375.1432133,380.0,423.0,423.0,5.0,983723.0,1000000.0,232.0,53.0,141.0,2.0
Bad Routine,147.0,BSP,0.05915374675,348.6427911,353.0,393.0,393.0,5.0,983514.0,1000000.0,190.0,44.0,131.0,4.0
ROCK THE PARTY,1219.0,DSP,0.05892627226,1365.453894,1371.0,1523.0,1524.0,13.0,985122.0,999990.0,731.0,0.0,508.0,25.0
AFTER THE GAME OF LOVE,14.0,ESP,0.05877904853,551.4285172,558.0,621.0,621.0,8.0,984340.0,1000000.0,1339.0,175.0,207.0,0.0
SABER WING (satellite silhouette remix),588.0,begSP,0.05876620565,246.5196657,251.0,279.0,279.0,2.0,982000.0,1000000.0,152.0,52.0,93.0,4.0
chaplet,1173.0,begSP,0.05846730763,192.360789,194.0,216.0,216.0,3.0,985287.0,1000000.0,180.0,32.0,72.0,1.0
Din Don Dan,593.0,begSP,0.05842906762,222.2891103,226.0,252.0,252.0,2.0,982634.0,1000000.0,317.0,96.0,84.0,0.0
Summer fantasy (Darwin remix),663.0,BSP,0.05831262544,533.2793256,540.0,600.0,600.0,7.0,983561.0,1000000.0,222.0,47.0,200.0,9.0
きゅん&times;きゅんばっきゅん☆LOVE,683.0,begSP,0.05811265036,341.5676031,348.0,387.0,387.0,3.0,981990.0,1000000.0,272.0,86.0,129.0,1.0
無頼ック自己ライザー,796.0,BSP,0.05810442981,451.5869151,456.0,507.0,507.0,4.0,984440.0,1000000.0,364.0,50.0,169.0,7.0
real-high-SPEED,376.0,ESP,0.05796171364,701.8009893,707.0,786.0,786.0,8.0,984739.0,1000000.0,691.0,30.0,262.0,13.0
夏色DIARY -DDR mix-,668.0,begSP,0.05790264617,308.2852669,315.0,351.0,351.0,3.0,978635.0,1000000.0,246.0,85.0,117.0,10.0
321STARS,99.0,BDP,0.05790232035,406.340204,410.0,456.0,456.0,5.0,984812.0,1000000.0,164.0,25.0,152.0,5.0
PARADISE,1131.0,DDP,0.05750709809,702.7408005,707.0,786.0,786.0,9.0,985784.0,1000000.0,110.0,6.0,262.0,5.0
Under the Sky,213.0,ESP,0.05749044154,583.6805421,588.0,654.0,654.0,11.0,983578.0,1000000.0,1260.0,49.0,218.0,21.0
ANNIVERSARY &there4;∵&there4; &larr;&darr;&uarr;&rarr;,818.0,DSP,0.05736353029,1206.420641,1215.0,1350.0,1350.0,12.0,984541.0,1000000.0,1930.0,30.0,450.0,21.0
恋,1009.0,BSP,0.05733071533,310.7527192,315.0,351.0,351.0,3.0,980951.0,1000000.0,282.0,70.0,117.0,12.0
Smiling Passion,801.0,BDP,0.05728983085,579.1043376,583.0,648.0,648.0,7.0,985929.0,1000000.0,205.0,13.0,216.0,3.0
Rave in the Shell,1204.0,BDP,0.0572167249,691.3897431,696.0,774.0,774.0,7.0,985018.0,1000000.0,109.0,8.0,258.0,11.0
Re:GENERATION,913.0,BDP,0.05710126078,666.656554,672.0,747.0,747.0,6.0,983679.0,1000000.0,219.0,20.0,249.0,22.0
追憶のアリア,958.0,BDP,0.05707803337,312.6588072,315.0,351.0,351.0,4.0,983707.0,1000000.0,210.0,23.0,117.0,9.0
宇宙(ソラ)への片道切符,705.0,DSP,0.05667583492,670.9846128,677.0,753.0,753.0,10.0,983502.0,1000000.0,1300.0,87.0,251.0,19.0
Toy Box Factory,844.0,BSP,0.05624805473,617.9168233,623.0,693.0,693.0,7.0,984339.0,1000000.0,295.0,27.0,231.0,12.0
stellar rain,1076.0,DSP,0.05610297146,729.308435,734.0,816.0,816.0,8.0,984971.0,1000000.0,243.0,11.0,272.0,14.0
Star Gate Heaven,204.0,BSP,0.0556870724,312.551149,318.0,354.0,354.0,3.0,982622.0,1000000.0,146.0,48.0,118.0,1.0
La Se&ntilde;orita,20.0,BDP,0.05565600862,484.2273963,488.0,543.0,543.0,5.0,985692.0,1000000.0,172.0,19.0,181.0,0.0
Find The Way,506.0,BDP,0.05563966363,543.5573079,548.0,609.0,609.0,6.0,984670.0,1000000.0,190.0,22.0,203.0,11.0
PUNISHER,569.0,begSP,0.05561098272,405.8521554,413.0,459.0,459.0,3.0,980591.0,1000000.0,170.0,54.0,153.0,14.0
ふりそでーしょん,542.0,BSP,0.05543096556,358.4171302,364.0,405.0,405.0,4.0,982371.0,1000000.0,43.0,15.0,135.0,5.0
Dance Dance Revolution,108.0,begSP,0.05542392985,336.6764189,342.0,381.0,381.0,5.0,982943.0,1000000.0,212.0,62.0,127.0,0.0
Sparkle Smilin',952.0,begSP,0.05460870582,352.0736506,359.0,399.0,399.0,3.0,981990.0,1000000.0,180.0,62.0,133.0,3.0
Our Soul,860.0,begSP,0.05449764614,331.0171744,337.0,375.0,375.0,3.0,982467.0,1000000.0,182.0,60.0,125.0,1.0
Theory of Eternity,393.0,ESP,0.05448368603,1138.930136,1147.0,1275.0,1275.0,12.0,985202.0,1000000.0,1927.0,36.0,425.0,6.0
District of the Shadows,828.0,begSP,0.05436613755,300.6408807,305.0,339.0,339.0,3.0,983773.0,1000000.0,199.0,58.0,113.0,2.0
Something Special,434.0,begSP,0.05414571242,196.8807504,202.0,225.0,225.0,2.0,979285.0,1000000.0,117.0,48.0,75.0,0.0
Lift You Up,294.0,DSP,0.05403669253,463.5686807,467.0,519.0,519.0,6.0,985698.0,1000000.0,135.0,16.0,173.0,4.0
SUNKiSS&hearts;DROP,263.0,begSP,0.05397843659,362.1942128,369.0,411.0,411.0,3.0,982173.0,1000000.0,272.0,87.0,137.0,0.0
DOWNER &amp; UPPER,884.0,begSP,0.05367613337,307.5747131,313.0,348.0,348.0,3.0,982661.0,1000000.0,141.0,48.0,116.0,2.0
Avenger,857.0,begSP,0.0535465626,384.7381168,388.0,432.0,432.0,4.0,983425.0,1000000.0,274.0,36.0,144.0,12.0
39,826.0,BDP,0.05327291865,438.2419959,442.0,492.0,492.0,6.0,981457.0,1000000.0,190.0,27.0,164.0,25.0
Small Steps,883.0,DSP,0.05319820642,460.2725331,464.0,516.0,516.0,7.0,979850.0,1000000.0,268.0,31.0,172.0,38.0
Programmed Universe,407.0,BDP,0.05299349402,407.1947329,410.0,456.0,456.0,5.0,985407.0,1000000.0,153.0,16.0,152.0,5.0
ヒカリユリイカ,848.0,BSP,0.05237588509,466.3221804,472.0,525.0,525.0,5.0,982993.0,1000000.0,274.0,60.0,175.0,11.0
Frozen Ray ～for EXTREME～,111.0,begSP,0.05214594258,324.8235709,334.0,372.0,372.0,4.0,978992.0,1000000.0,123.0,50.0,124.0,0.0
GERBERA,1078.0,begSP,0.05205904755,482.986847,491.0,546.0,546.0,4.0,980854.0,1000000.0,130.0,41.0,182.0,16.0
Let Me Show You,1139.0,BSP,0.05190222636,618.8040342,626.0,696.0,696.0,7.0,981757.0,1000000.0,210.0,43.0,232.0,26.0
In The Breeze,662.0,begSP,0.05162218886,156.8168249,159.0,177.0,177.0,3.0,983962.0,1000000.0,108.0,37.0,59.0,0.0
DoLL,157.0,begSP,0.05126457305,322.2917717,326.0,363.0,363.0,4.0,984523.0,1000000.0,196.0,47.0,121.0,0.0
SUN&sup2; SUMMER STEP!,800.0,DSP,0.05124076447,707.2911336,712.0,792.0,792.0,8.0,983308.0,1000000.0,335.0,18.0,264.0,29.0
MAXIMIZER,182.0,BSP,0.05102423464,614.4401896,621.0,690.0,690.0,6.0,981984.0,1000000.0,240.0,44.0,230.0,29.0
SUPER SAMURAI,315.0,begSP,0.05084932528,311.0220317,315.0,351.0,351.0,4.0,983883.0,1000000.0,144.0,40.0,117.0,0.0
Stay 4 Ever,903.0,DDP,0.05078959074,646.3278922,650.0,723.0,723.0,9.0,985712.0,1000000.0,209.0,9.0,241.0,6.0
なだめスかし Negotiation,979.0,BSP,0.05075526223,370.5101975,375.0,417.0,417.0,5.0,982574.0,1000000.0,249.0,60.0,139.0,12.0
患部で止まってすぐ溶ける～狂気の優曇華院,1069.0,begSP,0.05062949649,256.3401678,259.0,288.0,288.0,3.0,985145.0,1000000.0,141.0,35.0,96.0,0.0
AFTER THE GAME OF LOVE,14.0,BSP,0.05025405461,191.2804615,194.0,216.0,216.0,2.0,983867.0,1000000.0,278.0,86.0,72.0,0.0
Something Special,434.0,DSP,0.05019157446,379.7977188,383.0,426.0,426.0,7.0,984023.0,1000000.0,155.0,26.0,142.0,10.0
マインド・ゲーム,568.0,begSP,0.05001543453,358.1281347,364.0,405.0,405.0,3.0,982615.0,1000000.0,140.0,46.0,135.0,0.0
message,451.0,begSP,0.04991419831,212.4245921,216.0,240.0,240.0,1.0,983600.0,1000000.0,250.0,86.0,80.0,0.0
STARS☆☆☆(2nd NAOKI's style),205.0,DSP,0.04991057308,634.3694314,639.0,711.0,711.0,8.0,984359.0,1000000.0,219.0,20.0,237.0,14.0
LOVE IS ORANGE,178.0,ESP,0.0498926344,674.0957882,680.0,756.0,756.0,9.0,985460.0,1000000.0,1240.0,102.0,252.0,0.0
すろぉもぉしょん,823.0,ESP,0.04978836416,1007.798007,1015.0,1128.0,1128.0,12.0,984951.0,1000000.0,1409.0,46.0,376.0,13.0
rainbow flyer,196.0,BSP,0.04969650202,392.4505571,399.0,444.0,444.0,4.0,978967.0,1000000.0,120.0,40.0,148.0,21.0
New Beginning,444.0,BSP,0.04903402261,461.6660352,467.0,519.0,519.0,5.0,984297.0,1000000.0,142.0,35.0,173.0,2.0
Party Lights,306.0,ESP,0.04903255913,810.5370391,815.0,906.0,906.0,11.0,982108.0,1000000.0,711.0,13.0,302.0,52.0
Windy Fairy,564.0,BSP,0.04896866925,678.6565063,685.0,762.0,762.0,7.0,983231.0,1000000.0,518.0,63.0,254.0,20.0
Uh-Oh,1013.0,begSP,0.04896136347,409.7518656,415.0,462.0,462.0,3.0,983971.0,1000000.0,152.0,41.0,154.0,0.0
ALL MY HEART -この恋に、わたしの全てを賭ける-,694.0,BSP,0.04883354375,463.926516,469.0,522.0,522.0,5.0,984565.0,1000000.0,395.0,75.0,174.0,1.0
LoveLove DokiDoki,594.0,BSP,0.04882011886,708.000509,718.0,798.0,798.0,6.0,983585.0,1000000.0,148.0,40.0,266.0,3.0
AWAKE,652.0,BDP,0.04852728331,551.4483731,556.0,618.0,618.0,6.0,984372.0,1000000.0,332.0,40.0,206.0,13.0
はなまるぴっぴはよいこだけ,672.0,begSP,0.04851955751,233.2144985,237.0,264.0,264.0,4.0,981288.0,1000000.0,294.0,96.0,88.0,6.0
LOVE AGAIN TONIGHT～For Melissa MIX～,40.0,ESP,0.04846333268,820.8114266,826.0,918.0,918.0,11.0,986118.0,1000000.0,1172.0,32.0,306.0,0.0
Show me your moves,812.0,ESP,0.04840452292,1184.6276,1193.0,1326.0,1326.0,11.0,982378.0,1000000.0,1788.0,48.0,442.0,58.0
ACROSS WORLD,537.0,begSP,0.04838916266,197.8416386,202.0,225.0,225.0,2.0,981565.0,1000000.0,151.0,59.0,75.0,0.0
しゃかりきリレーション,773.0,ESP,0.04834569823,1097.850091,1104.0,1227.0,1227.0,11.0,985362.0,1000000.0,1413.0,15.0,409.0,13.0
Tribe,433.0,BSP,0.04833283757,467.7079138,472.0,525.0,525.0,5.0,984201.0,1000000.0,202.0,35.0,175.0,9.0
どきドキ バレンタイン,910.0,DSP,0.04831401566,997.3293161,1004.0,1116.0,1116.0,9.0,982803.0,1000000.0,327.0,17.0,372.0,47.0
I'm gonna get you!,117.0,BSP,0.04816717825,371.9132219,378.0,420.0,420.0,4.0,983124.0,1000000.0,157.0,52.0,140.0,3.0
A Brighter Day,338.0,begSP,0.04811947385,202.3774415,207.0,231.0,231.0,2.0,980372.0,1000000.0,191.0,75.0,77.0,0.0
Take A Step Forward,417.0,BSP,0.04797293333,596.5017063,602.0,669.0,669.0,7.0,980893.0,1000000.0,410.0,57.0,223.0,40.0
Smiling Passion,801.0,BSP,0.0477350168,605.4907897,610.0,678.0,678.0,7.0,985617.0,1000000.0,251.0,26.0,226.0,4.0
Better Than Me,1042.0,BDP,0.04772684419,710.5480328,715.0,795.0,795.0,7.0,985551.0,1000000.0,169.0,12.0,265.0,7.0
GUILTY DIAMONDS,930.0,BDP,0.04769000618,777.4821554,783.0,870.0,870.0,6.0,984771.0,1000000.0,201.0,18.0,290.0,16.0
しゃかりきリレーション,773.0,begSP,0.04755555958,291.914371,297.0,330.0,330.0,3.0,983413.0,1000000.0,211.0,73.0,110.0,0.0
Bang Pad(Werk Mix),963.0,BSP,0.04749939127,600.141465,607.0,675.0,675.0,6.0,979601.0,1000000.0,195.0,43.0,225.0,41.0
CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～,52.0,begSP,0.04727970054,351.9738772,359.0,399.0,399.0,4.0,982192.0,1000000.0,202.0,73.0,133.0,0.0
Stay 4 Ever,903.0,ESP,0.04683061797,820.9763508,826.0,918.0,918.0,11.0,984977.0,1000000.0,1182.0,31.0,306.0,17.0
Our Love,951.0,begSP,0.04674939779,440.3205763,445.0,495.0,495.0,4.0,984293.0,1000000.0,250.0,53.0,165.0,5.0
Choo Choo TRAIN,543.0,ESP,0.04654372728,584.5802475,588.0,654.0,654.0,8.0,985577.0,1000000.0,108.0,9.0,218.0,7.0
DANCE ALL NIGHT (DDR EDITION),687.0,BDP,0.0465424697,465.325113,469.0,522.0,522.0,5.0,984797.0,1000000.0,282.0,36.0,174.0,6.0
Electric Dance System Music,706.0,BDP,0.04647067901,465.6639761,469.0,522.0,522.0,6.0,985444.0,1000000.0,333.0,33.0,174.0,3.0
actualization of self (weaponized),1033.0,begSP,0.04632219668,393.3191221,402.0,447.0,447.0,4.0,980268.0,1000000.0,133.0,51.0,149.0,5.0
The flower in your smile,319.0,BSP,0.04621081313,535.3597227,540.0,600.0,600.0,6.0,985315.0,1000000.0,112.0,21.0,200.0,4.0
梅雪夜,992.0,DSP,0.04620159252,956.8622003,963.0,1071.0,1071.0,11.0,984252.0,1000000.0,800.0,27.0,357.0,24.0
TimeHollow,323.0,DDP,0.0460848375,377.7526164,380.0,423.0,423.0,6.0,985618.0,1000000.0,128.0,13.0,141.0,4.0
Let Me Know,1121.0,BDP,0.04602760231,554.6546509,558.0,621.0,621.0,7.0,985010.0,1000000.0,148.0,12.0,207.0,10.0
Rampage Hero,896.0,DSP,0.04590762524,1055.846028,1061.0,1179.0,1179.0,12.0,985702.0,1000000.0,1114.0,8.0,393.0,12.0
Broken,1183.0,DDP,0.04584404371,677.151967,680.0,756.0,756.0,9.0,985391.0,1000000.0,136.0,3.0,252.0,16.0
Too Late Snow,1093.0,DSP,0.04583481372,929.1329971,934.0,1038.0,1038.0,10.0,985414.0,1000000.0,400.0,9.0,346.0,15.0
the beat,1172.0,DDP,0.04574135938,868.1272908,872.0,969.0,969.0,11.0,985085.0,1000000.0,104.0,3.0,323.0,23.0
I Need You,170.0,DDP,0.04561325768,461.2619139,464.0,516.0,516.0,6.0,985281.0,1000000.0,143.0,13.0,172.0,9.0
SCHWARZSCHILD FIELD,1045.0,begSP,0.04558637555,302.3881539,305.0,339.0,339.0,5.0,984311.0,1000000.0,124.0,27.0,113.0,8.0
酔いどれ知らず,1100.0,DSP,0.04551725397,759.7048954,764.0,849.0,849.0,9.0,983374.0,1000000.0,409.0,15.0,283.0,37.0
恋愛観測,748.0,begSP,0.04540756725,370.3425041,375.0,417.0,417.0,3.0,983538.0,1000000.0,245.0,66.0,139.0,6.0
xenon,140.0,BSP,0.04535597543,458.2030936,464.0,516.0,516.0,5.0,982703.0,1000000.0,225.0,59.0,172.0,12.0
La Se&ntilde;orita Virtual,21.0,begSP,0.04530421938,321.6369282,326.0,363.0,363.0,4.0,983909.0,1000000.0,172.0,52.0,121.0,0.0
I Want To Do This Keep,949.0,BDP,0.04470751747,552.7491766,556.0,618.0,618.0,7.0,984765.0,1000000.0,256.0,17.0,206.0,16.0
おねがいダーリン,795.0,BSP,0.04462048498,352.3180718,356.0,396.0,396.0,3.0,984081.0,1000000.0,491.0,101.0,132.0,6.0
Love&#9825;Shine わんだふるmix,811.0,BSP,0.0442806652,523.7471357,529.0,588.0,588.0,5.0,983495.0,1000000.0,282.0,55.0,196.0,15.0
Let the beat hit em!(CLASSIC R&amp;B STYLE),64.0,BSP,0.04400338598,351.9389158,359.0,399.0,399.0,6.0,982454.0,1000000.0,314.0,113.0,133.0,0.0
VOLAQUAS,1150.0,begSP,0.04397749252,356.4899458,359.0,399.0,399.0,5.0,983948.0,1000000.0,217.0,30.0,133.0,14.0
Fever,406.0,BDP,0.0439373573,387.7506569,391.0,435.0,435.0,4.0,985044.0,1000000.0,210.0,37.0,145.0,4.0
Battle Against a True Hero,1211.0,BSP,0.04374225155,501.303078,504.0,561.0,561.0,7.0,984075.0,1000000.0,170.0,11.0,187.0,18.0
jet coaster☆girl,1044.0,BSP,0.04356796677,553.5408714,558.0,621.0,621.0,6.0,984282.0,1000000.0,312.0,41.0,207.0,11.0
The Wind of Gold,552.0,begSP,0.0434368111,369.2201452,375.0,417.0,417.0,3.0,982612.0,1000000.0,158.0,53.0,139.0,0.0
ALL MY HEART -この恋に、わたしの全てを賭ける-,694.0,BDP,0.043413445,509.3973974,513.0,570.0,570.0,5.0,986174.0,1000000.0,284.0,32.0,190.0,1.0
Jewelry days,779.0,begSP,0.04329240087,322.5531667,329.0,366.0,366.0,3.0,978884.0,1000000.0,164.0,62.0,122.0,13.0
TRUE&hearts;LOVE,210.0,BSP,0.0432390214,453.7287767,459.0,510.0,510.0,4.0,984492.0,1000000.0,193.0,50.0,170.0,4.0
Small Steps,883.0,BDP,0.04321206183,284.2057135,286.0,318.0,318.0,4.0,985901.0,1000000.0,169.0,23.0,106.0,3.0
SISYPHUS,1226.0,begSP,0.04307858248,429.9606075,432.0,480.0,480.0,5.0,985719.0,1000000.0,344.0,13.0,160.0,10.0
Heaven is a '57 metallic gray ～gimmix～,115.0,BDP,0.04298093695,469.4022285,472.0,525.0,525.0,5.0,986030.0,1000000.0,145.0,12.0,175.0,2.0
Chance and Dice,281.0,ESP,0.04262270167,804.6942214,810.0,900.0,900.0,9.0,984665.0,1000000.0,938.0,47.0,300.0,20.0
コンフェイト＊コンチェルト,1240.0,BSP,0.04254935446,532.990057,537.0,597.0,597.0,6.0,982947.0,1000000.0,62.0,12.0,199.0,15.0
フー・フローツ,550.0,begSP,0.04251609531,377.6975909,383.0,426.0,426.0,3.0,984043.0,1000000.0,201.0,62.0,142.0,0.0
exotic ethnic,62.0,BSP,0.04245673729,484.9437353,491.0,546.0,546.0,5.0,982726.0,1000000.0,259.0,68.0,182.0,13.0
CROSS,865.0,begSP,0.04242965697,191.1399613,194.0,216.0,216.0,1.0,978397.0,1000000.0,271.0,93.0,72.0,13.0
ヒマワリ,219.0,BDP,0.04218104961,441.9767002,445.0,495.0,495.0,4.0,983535.0,1000000.0,280.0,32.0,165.0,18.0
ever snow,419.0,BSP,0.04211587738,394.406752,399.0,444.0,444.0,4.0,983437.0,1000000.0,221.0,58.0,148.0,7.0
Boom Boom Dollar (Red Monster Mix),474.0,BSP,0.04179065168,275.5825349,278.0,309.0,309.0,4.0,985770.0,1000000.0,62.0,17.0,103.0,0.0
Don't Stop!～AMD 2nd MIX～,33.0,DDP,0.04162850292,465.2242995,469.0,522.0,522.0,5.0,985545.0,1000000.0,158.0,28.0,174.0,0.0
TECH-NOID,707.0,BSP,0.0416244454,478.5858843,483.0,537.0,537.0,5.0,983837.0,1000000.0,333.0,61.0,179.0,13.0
向日葵サンセット,762.0,begSP,0.04154862118,306.9722186,310.0,345.0,345.0,3.0,981639.0,1000000.0,202.0,49.0,115.0,16.0
Awakening Wings,1140.0,ESP,0.04153567382,894.4150226,899.0,999.0,999.0,11.0,985867.0,1000000.0,725.0,15.0,333.0,9.0
BABY BABY GIMME YOUR LOVE,29.0,DDP,0.04112242937,286.0655158,288.0,321.0,321.0,5.0,985678.0,1000000.0,168.0,26.0,107.0,0.0
HAPPY☆ANGEL,168.0,begSP,0.04110514171,353.876887,361.0,402.0,402.0,4.0,981772.0,1000000.0,304.0,111.0,134.0,0.0
Happy Wedding,114.0,DDP,0.04076697808,504.1950028,507.0,564.0,564.0,6.0,985346.0,1000000.0,169.0,14.0,188.0,9.0
梅雪夜,992.0,BSP,0.04058328731,545.6860435,550.0,612.0,612.0,7.0,984011.0,1000000.0,362.0,49.0,204.0,14.0
City Never Sleeps,946.0,begSP,0.04052834672,343.9889036,348.0,387.0,387.0,4.0,983185.0,1000000.0,311.0,83.0,129.0,9.0
Anthurium,1054.0,ESP,0.04041195234,1112.167473,1117.0,1242.0,1242.0,13.0,985800.0,1000000.0,1125.0,6.0,414.0,9.0
恋時雨,783.0,BSP,0.04003396436,532.8236239,537.0,597.0,597.0,7.0,984037.0,1000000.0,505.0,65.0,199.0,16.0
向日葵サンセット,762.0,BSP,0.03986770299,420.1069804,423.0,471.0,471.0,5.0,981242.0,1000000.0,371.0,43.0,157.0,28.0
Raspberry&#9825;Heart(English version),255.0,DSP,0.03955958667,645.5979722,653.0,726.0,726.0,6.0,984204.0,1000000.0,313.0,73.0,242.0,5.0
Seize The Day,1003.0,BDP,0.03955859165,278.1497897,280.0,312.0,312.0,4.0,985156.0,1000000.0,144.0,24.0,104.0,3.0
STARS☆☆☆(2nd NAOKI's style),205.0,BDP,0.0395296715,549.9578225,553.0,615.0,615.0,6.0,984579.0,1000000.0,149.0,13.0,205.0,17.0
風鈴花火,804.0,ESP,0.03940683498,966.3267728,972.0,1080.0,1080.0,10.0,984786.0,1000000.0,1781.0,48.0,360.0,23.0
LOVE&hearts;SHINE,124.0,begSP,0.03907574097,343.5063265,351.0,390.0,390.0,3.0,981762.0,1000000.0,208.0,82.0,130.0,0.0
TOMORROW,208.0,ESP,0.03880425779,806.1009905,810.0,900.0,900.0,10.0,985944.0,1000000.0,854.0,17.0,300.0,10.0
TEARS,133.0,DSP,0.03828645602,680.6297905,685.0,762.0,762.0,8.0,985536.0,1000000.0,230.0,23.0,254.0,5.0
Taking It To The Sky,392.0,ESP,0.03804699677,675.6704333,680.0,756.0,756.0,8.0,984031.0,1000000.0,648.0,47.0,252.0,23.0
酔いどれ知らず,1100.0,BDP,0.03798038011,232.4857089,234.0,261.0,261.0,3.0,982127.0,1000000.0,178.0,30.0,87.0,12.0
脳漿炸裂ガール,759.0,begSP,0.03783815049,508.7891325,513.0,570.0,570.0,3.0,983467.0,1000000.0,268.0,48.0,190.0,20.0
Tomorrow Perfume,209.0,DSP,0.037592401,586.8180764,591.0,657.0,657.0,8.0,984085.0,1000000.0,213.0,30.0,219.0,18.0
LOVE &amp; JOY,411.0,DDP,0.03738279451,702.1786787,704.0,782.0,783.0,9.0,985567.0,999990.0,45.0,0.0,261.0,18.0
Show me your moves,812.0,BDP,0.0373554247,626.5027483,631.0,702.0,702.0,5.0,983585.0,1000000.0,456.0,51.0,234.0,22.0
KUNG FU FIGHTING,472.0,ESP,0.03725952642,402.1039367,405.0,450.0,450.0,6.0,986379.0,1000000.0,133.0,25.0,150.0,0.0
&hearts;Love&sup2;シュガ&rarr;&hearts;,98.0,BSP,0.03683273709,349.4799168,353.0,393.0,393.0,5.0,984993.0,1000000.0,191.0,50.0,131.0,0.0
SAY A PRAYER,1191.0,DSP,0.03676171867,544.1081397,548.0,609.0,609.0,6.0,984026.0,1000000.0,63.0,13.0,203.0,17.0
Going Hypersonic,971.0,BSP,0.03676085372,562.7846543,567.0,630.0,630.0,7.0,985179.0,1000000.0,277.0,42.0,210.0,9.0
